Student_ID,Survey_Date,School_Name,Gender,City_Type,Family_Income,Plus2_Stream,Plus2_GPA,Entrance_Score_IOE,Entrance_Score_CEE,Entrance_Score_CMAT,Grade_English,Grade_Nepali,Grade_Social,Grade_Math,Grade_Physics,Grade_Chemistry,Grade_Biology,Grade_Computer,Grade_Accounts,Grade_Economics,Grade_Law,Interest_Technology,Interest_Math_Stats,Interest_Art_Design,Interest_Business_Money,Interest_Social_People,Interest_Bio_Health,Interest_Nature_Agri,Interest_Construction,Interest_Law_Politics,Interest_Hospitality_Food,Interest_Gaming_Entertainment,Interest_History_Culture,Suggested_Job_Role
STU_4518557,10-08-2023,Kathmandu Model,Male,Urban,Medium,Humanities,3.2,0,0,0,A+,A,A+,NG,NG,NG,NG,NG,NG,A,NG,1,1,1,1,4,3,1,2,8,4,1,4,Hum_Journalist
STU_3192952,09-05-2023,St. Xaviers,Female,Urban,Medium,Science_Physical,3.36,120,0,98,A,B+,A,A+,A+,A+,NG,A+,NG,NG,NG,4,10,2,3,4,3,3,4,4,4,2,4,Eng_Geomatics
STU_6065516,22-06-2023,BernHardt,Female,Urban,Medium,Science_Bio,3.17,0,97,0,A,A+,A,A,A,A,A+,NG,NG,NG,NG,1,3,4,1,1,1,8,1,1,3,4,2,Agri_Scientist
STU_6746462,05-09-2023,Public High,Male,Urban,Low,Management,3.29,0,0,100,A,A,A+,A,NG,NG,NG,A+,B+,A,NG,2,2,1,4,1,1,1,1,4,1,3,3,Mgmt_HR_Manager
STU_6144318,26-06-2023,Motherland,Male,Urban,Medium,Management,3.26,0,0,98,A+,B+,A,B+,NG,NG,NG,A,A,B+,NG,1,2,3,4,2,1,4,1,3,2,3,2,Mgmt_HR_Manager
STU_3422023,03-08-2023,,Male,Rural,,Science_Physical,3.73,88,0,0,A+,A+,A,A,A+,A+,NG,A,NG,NG,NG,4,1,10,4,2,2,3,10,3,2,3,1,Eng_Architecture
STU_4543095,21-04-2023,Global College,Female,Urban,Low,Science_Bio,3.88,0,108,0,A+,A+,A+,A+,A+,A+,A+,NG,NG,NG,NG,1,1,2,1,3,3,9,3,1,3,2,1,Agri_Forestry
STU_2011234,25-07-2023,Budhanilkantha,Female,Rural,Medium,Science_Physical,3.57,100,0,0,A,A+,A+,A+,A+,A,NG,A+,NG,NG,NG,10,2,2,2,4,3,2,4,3,3,4,4,IT_CyberSecurity
STU_0572961,21-07-2023,St. Xaviers,Female,Rural,Medium,Management,3.36,0,0,86,A+,B+,A+,A+,NG,NG,NG,A,A+,A+,NG,,1,1,9,4,3,1,1,4,2,4,3,Mgmt_BBA_Finance
STU_5013446,13-03-2023,Trinity,Female,Rural,Low,Science_Bio,2.24,0,80,0,B,B+,A,B,B+,B+,A,NG,NG,NG,NG,2,1,1,1,1,10,4,4,3,3,3,1,Med_Health_Assistant_HA
STU_5554540,11-12-2023,Motherland,Male,Rural,Medium,Management,29.5,0,0,88,A,A,A,A,NG,NG,NG,A+,A,A,NG,10,1,2,3,3,2,4,1,1,4,4,2,IT_QA_Engineer
STU_5269520,29-03-2023,Gandaki Boarding,Male,Urban,Low,Science_Bio,4,0,91,0,A+,A+,A+,A,A+,A+,A+,NG,NG,NG,NG,1,1,2,3,4,1,4,3,3,4,3,1,Hum_Psychologist
STU_1444256,01-02-2023,Gandaki Boarding,Female,Urban,Medium,Science_Physical,3.36,98,0,0,B+,A,A+,A+,A,A,NG,A,NG,NG,NG,1,1,3,2,3,1,4,10,1,2,3,2,Eng_Civil_Engineer
STU_5319337,09-11-2023,Public High,Female,Urban,High,Law,3.39,0,0,0,A,A,A+,NG,NG,NG,NG,NG,NG,A+,A+,3,2,1,3,3,2,4,4,8,4,4,2,Law_Criminal_Lawyer
STU_2922273,14-10-2023,Motherland,Female,Urban,Medium,Science_Bio,2.84,0,91,0,B+,B+,A,B,A+,A+,A+,NG,NG,NG,NG,2,3,1,4,3,9,3,3,3,3,1,3,Med_B_Pharmacy
STU_8337109,27-06-2023,St. Xaviers,Female,Urban,Medium,Science_Physical,3.18,112,0,0,A,B+,A,A+,A,A,NG,A+,NG,NG,NG,2,2,2,10,2,2,4,4,2,1,4,3,Mgmt_Entrepreneur
STU_9616526,26-04-2023,Trinity,Female,Rural,High,Science_Bio,3.43,0,98,0,A+,A+,A+,A,A+,A+,A+,NG,NG,NG,NG,,1,3,1,4,8,2,2,4,3,1,2,Med_MBBS_Doctor
STU_1705949,02-09-2023,Gandaki Boarding,Male,Urban,Low,Science_Physical,2.91,108,0,0,B+,B+,B+,A+,A+,B+,NG,A,NG,NG,NG,4,9,2,2,1,2,3,3,4,2,3,3,Eng_Geomatics
STU_6278094,19-01-2023,Kathmandu Model,Female,Urban,High,Management,3.62,0,0,100,A+,A,A,A+,NG,NG,NG,A,A+,A+,NG,2,1,,1,2,3,1,3,3,4,2,2,Mgmt_HR_Manager
STU_8051929,26-09-2023,Trinity,Female,Rural,Medium,Humanities,3.56,0,0,0,A+,A,A+,NG,NG,NG,NG,NG,NG,A+,NG,1,2,3,3,1,3,3,4,2,4,3,3,Hum_Social_Worker_BSW
STU_2837670,01-06-2023,Motherland,Female,Rural,Low,Science_Bio,2.76,0,72,0,A,B+,A,B+,B+,A,A,NG,NG,NG,NG,1,4,1,3,1,4,8,4,1,4,3,1,Agri_Scientist
STU_8506113,04-01-2023,,Female,Urban,Medium,Science_Bio,2.88,0,85,0,A+,A,A,A,A,A,A+,NG,NG,NG,NG,,1,1,4,3,9,4,3,2,3,3,1,Med_BSc_Nursing
STU_3706601,23-03-2023,Public High,,Urban,Medium,Management,3.29,0,0,81,A+,A,A+,A,NG,NG,NG,A+,A,A,NG,3,3,4,4,1,3,3,4,2,4,2,3,Mgmt_HR_Manager
STU_6693294,07-11-2023,,Male,Urban,Medium,Management,3.18,0,0,73,A,A,A,B+,NG,NG,NG,A,A+,A+,NG,1,1,2,10,4,4,3,3,2,3,4,2,Mgmt_BBA_Finance
STU_7657553,27-02-2023,BernHardt,Male,Urban,Medium,Science_Physical,2.84,90,0,0,A,B+,A,A,B+,A,NG,A,NG,NG,NG,10,3,1,2,2,3,1,2,4,2,2,1,IT_CyberSecurity
STU_1846748,29-01-2023,Gandaki Boarding,Male,Urban,Medium,Law,2.8,0,0,0,A+,A,B+,NG,NG,NG,NG,NG,NG,B+,A,3,2,4,10,4,4,3,1,9,4,2,4,Law_Corporate_Lawyer
STU_5630202,24-01-2023,St. Xaviers,Male,Rural,Low,Management,3.25,0,0,69,A,A,A,A+,NG,NG,NG,A,A+,A,NG,4,4,3,9,4,1,3,4,3,3,1,4,Mgmt_Supply_Chain
STU_9090477,11-07-2023,SOS Hermann,Female,Urban,Medium,Management,3.15,0,0,71,A+,B+,A,A,NG,NG,NG,B+,A,A+,NG,2,2,2,4,1,3,1,2,4,4,2,3,Mgmt_BBA_Marketing
STU_0981819,28-09-2023,SOS Hermann,Female,Rural,Low,Science_Physical,2.72,77,0,0,A,A,B+,A,A+,A,NG,A,NG,NG,NG,3,1,1,3,4,1,4,10,4,1,3,3,Eng_Civil_Engineer
STU_4743241,27-02-2023,,Male,Urban,Low,Management,2.87,0,0,66,A+,B+,A,A+,NG,NG,NG,A,B+,B+,NG,10,2,2,2,2,1,1,3,1,3,2,2,IT_Software_Engineer
STU_0546820,30-04-2023,Gandaki Boarding,Female,Rural,High,Humanities,2.88,0,0,0,B+,A,B+,NG,NG,NG,NG,NG,NG,A+,NG,1,8,2,10,3,1,2,2,8,2,4,4,Hum_Economist
STU_5782895,03-06-2023,SOS Hermann,Male,Urban,High,Science_Bio,3.44,0,82,0,A,A,A+,A+,A,A+,A+,NG,NG,NG,NG,3,1,3,4,4,8,2,1,3,4,1,1,Med_B_Pharmacy
STU_6449967,23-12-2023,Motherland,Female,Rural,High,Science_Bio,3.27,0,89,0,A+,A,A,A,A+,A,A,NG,NG,NG,NG,1,2,3,2,3,1,4,1,1,9,1,3,Mgmt_Hotel_Mgmt_BHM
STU_2281404,13-10-2023,SOS Hermann,Female,Rural,Medium,Humanities,2.16,0,0,0,B+,B,A,NG,NG,NG,NG,NG,NG,B,NG,2,1,2,1,2,2,1,1,4,3,2,3,Med_Lab_Technician
STU_2698071,13-07-2023,Public High,Male,Rural,Low,Science_Physical,3.4,102,0,0,A,A+,A,A+,A+,B+,NG,A+,NG,NG,NG,8,1,4,3,3,3,3,2,3,1,1,2,IT_Software_Engineer
STU_4839099,03-09-2023,St. Xaviers,Male,Urban,Medium,Science_Bio,2.6,0,64,0,B+,B+,B+,A,B+,B+,A,NG,NG,NG,NG,3,3,4,3,1,10,2,3,4,4,2,4,Med_BDS_Dentist
STU_5735325,27-08-2023,Gandaki Boarding,Female,Urban,Low,Science_Physical,3.39,83,0,0,A,A,A,A,A,A,NG,A+,NG,NG,NG,10,1,2,1,3,2,2,2,2,1,1,4,IT_Cloud_Engineer
STU_3087055,01-06-2023,SOS Hermann,Male,Urban,Low,Science_Physical,3.6,112,0,0,A,A,A+,A+,A+,A+,NG,A+,NG,NG,NG,8,4,3,2,3,2,1,1,3,4,2,2,Eng_Computer_Engineer
STU_4662896,24-08-2023,Gandaki Boarding,Female,Rural,Medium,Science_Physical,2.32,101,0,0,B+,B+,A,A+,A,B+,NG,B+,NG,NG,NG,4,3,9,2,1,1,3,8,3,1,2,1,Eng_Architecture
STU_1899580,04-01-2023,Budhanilkantha,Male,Rural,High,Management,2.75,0,0,64,A,A,A,A,NG,NG,NG,A,B+,A,NG,3,1,3,4,4,4,4,4,2,8,3,3,Med_Public_Health_BPH
STU_0536664,09-01-2023,Gandaki Boarding,Female,Urban,High,Science_Physical,3.09,89,0,81,A,A,A,A,A,A,NG,A+,NG,NG,NG,9,10,4,4,3,1,2,1,4,3,4,4,IT_AI_ML_Engineer
STU_5256491,26-09-2023,St. Xaviers,Female,Urban,Medium,Science_Physical,3.07,102,0,0,A,B+,A,A+,A+,A,NG,A,NG,NG,NG,8,1,3,4,1,1,1,3,1,4,2,1,Eng_Computer_Engineer
STU_2334592,01-12-2023,St. Xaviers,,Rural,Medium,Science_Physical,2.76,78,0,0,B+,B+,A,B+,B+,A,NG,A+,NG,NG,NG,9,3,3,3,2,2,3,4,2,1,4,4,IT_Software_Engineer
STU_6708639,28-09-2023,St. Xaviers,Male,Urban,High,Science_Physical,2.82,79,0,0,A,B+,B+,B+,A,A,NG,A,NG,NG,NG,8,3,3,3,2,3,1,3,3,2,4,4,IT_Software_Engineer
STU_9625618,17-04-2023,Budhanilkantha,Female,Urban,High,Science_Bio,2.93,0,78,0,A,B+,A,A,A,B+,A+,NG,NG,NG,NG,3,2,3,2,3,3,8,1,1,4,4,2,Agri_Forestry
STU_1283837,19-12-2023,Kathmandu Model,Male,Urban,High,Science_Physical,2.84,93,0,0,A,A,A,B+,A+,A,NG,A,NG,NG,NG,9,3,1,1,1,1,1,2,4,1,10,2,IT_Game_Developer
STU_3793702,09-09-2023,Gandaki Boarding,Female,Rural,Medium,Science_Bio,2.99,0,88,0,A,A,A,A,A,A,A,NG,NG,NG,NG,3,3,2,3,4,9,1,2,1,1,2,2,Med_MBBS_Doctor
STU_0677017,19-07-2023,Kathmandu Model,Female,Rural,High,Science_Bio,3.12,0,119,75,A,A,B+,B+,A,A,A+,NG,NG,NG,NG,1,4,2,1,4,9,2,2,2,3,3,4,Med_Health_Assistant_HA
STU_4710455,14-01-2023,St. Xaviers,Female,Rural,Medium,Science_Physical,3.33,135,0,0,A+,A+,A,A,A+,A,NG,A+,NG,NG,NG,8,4,4,1,3,3,1,2,4,3,9,2,IT_Game_Developer
STU_0477592,28-03-2023,Trinity,Female,Urban,Low,Management,2.98,0,0,78,A+,A+,B+,B+,NG,NG,NG,A,A,A+,NG,4,1,4,3,1,3,2,1,4,4,3,1,Mgmt_BBA_Marketing
STU_3404440,07-05-2023,Public High,Male,Urban,Low,Humanities,3.9,0,0,0,A+,A+,A+,NG,NG,NG,NG,NG,NG,A+,NG,3,3,4,3,3,4,1,1,4,4,4,3,Hum_Social_Worker_BSW
STU_4103838,21-06-2023,Gandaki Boarding,Female,Urban,Medium,Management,2.64,0,0,83,B+,A,A,A,NG,NG,NG,B+,B+,A,NG,2,1,3,10,3,1,1,1,1,1,1,2,Mgmt_Supply_Chain
STU_3923992,22-10-2023,Gandaki Boarding,Female,Rural,High,Science_Bio,4,0,94,0,A+,A+,A+,A+,A+,A+,A+,NG,NG,NG,NG,2,4,2,4,3,9,3,2,1,3,4,1,Med_BDS_Dentist
STU_3919170,29-12-2023,Gandaki Boarding,Female,Urban,Medium,Science_Physical,2.69,107,0,92,B+,B+,B+,A,A,A+,NG,A,NG,NG,NG,2,3,3,3,2,2,3,9,3,2,4,4,Eng_Mechanical
STU_6132143,03-11-2023,,Female,Urban,Medium,Humanities,4,0,0,0,A+,A+,A+,NG,NG,NG,NG,NG,NG,A,NG,3,3,2,1,4,3,1,4,10,1,4,1,Law_Criminal_Lawyer
STU_5738560,03-12-2023,Global College,Female,Rural,Low,Management,3,0,0,84,B+,A,A,A,NG,NG,NG,A,A,A,NG,1,3,3,8,1,1,3,1,10,3,4,2,Mgmt_CA
STU_9371027,25-10-2023,Trinity,Male,Rural,Low,Science_Bio,3.13,0,116,0,A+,A,A,A,A+,A+,A,NG,NG,NG,NG,2,1,3,2,2,1,9,3,3,3,1,2,Agri_Scientist
STU_3014919,28-06-2023,Kathmandu Model,Female,Urban,Low,Science_Bio,3.04,0,105,0,A,B+,B+,A,A,A,A,NG,NG,NG,NG,1,3,2,2,4,4,9,3,2,4,3,4,Med_Veterinary
STU_0740070,28-11-2023,Motherland,Male,Urban,Medium,Science_Physical,3.54,108,0,0,A,A,A,A+,A+,A,NG,A+,NG,NG,NG,10,1,1,2,1,3,1,2,3,4,2,4,IT_Cloud_Engineer
STU_5344761,22-07-2023,SOS Hermann,Female,Urban,Medium,Science_Physical,2.86,110,0,0,B+,B+,A,A+,A,A,NG,A+,NG,NG,NG,4,10,,1,2,2,2,4,2,1,1,3,IT_Data_Scientist
STU_0227757,06-04-2023,Trinity,Female,Rural,Low,Management,2.51,0,0,82,B+,B+,B,B+,NG,NG,NG,A,A,A+,NG,2,3,1,9,4,1,4,2,2,1,3,3,Mgmt_BBA_Finance
STU_5656538,30-03-2023,BernHardt,Male,Rural,Low,Science_Bio,3.25,0,108,0,A,A,A,B+,A,A,A+,NG,NG,NG,NG,1,3,2,4,4,2,10,3,4,1,4,4,Med_Veterinary
STU_2131355,06-04-2023,SOS Hermann,Male,Rural,Low,Humanities,3.16,0,0,0,A,A,A+,NG,NG,NG,NG,NG,NG,A,NG,3,4,4,3,1,3,4,1,2,2,2,4,Hum_Social_Worker_BSW
STU_5413403,06-09-2023,Budhanilkantha,Female,Rural,Medium,Science_Physical,2.86,115,0,0,A,A,B+,A,A,A,NG,A,NG,NG,NG,3,4,3,1,3,2,2,8,2,4,2,1,Eng_Civil_Engineer
STU_4474157,30-05-2023,Global College,Male,Urban,Low,Management,3.42,0,0,93,A+,A+,A+,A,NG,NG,NG,A+,A,A,NG,8,3,,2,2,3,3,1,2,4,3,3,IT_Software_Engineer
STU_7574552,07-07-2023,Trinity,Male,Rural,High,Humanities,2.05,0,0,0,B+,B+,B,NG,NG,NG,NG,NG,NG,A,NG,3,9,1,10,3,2,2,4,10,3,1,4,Hum_Economist
STU_7628028,13-08-2023,St. Xaviers,Female,Urban,Medium,Science_Physical,3.71,127,0,0,A+,A,A,A+,A+,A+,NG,A+,NG,NG,NG,8,2,3,1,3,2,2,2,4,2,4,1,IT_QA_Engineer
STU_1122032,28-03-2023,Trinity,Male,Urban,High,Science_Bio,3.63,0,100,0,A+,A+,B+,A,A+,A,A+,NG,NG,NG,NG,2,3,4,2,4,10,2,4,4,1,4,2,Med_Health_Assistant_HA
STU_1740267,08-05-2023,Kathmandu Model,Female,Rural,Medium,Science_Physical,2.49,86,0,0,B+,B+,B+,A,A,B+,NG,A,NG,NG,NG,10,1,4,3,3,2,2,1,4,4,3,1,Eng_Computer_Engineer
STU_4524468,26-07-2023,St. Xaviers,Female,Rural,Low,Humanities,2.66,0,0,0,A,B+,A,NG,NG,NG,NG,NG,NG,B+,NG,4,2,1,4,3,3,2,1,10,4,4,4,Hum_Journalist
STU_4458809,02-02-2023,Motherland,Female,Rural,Medium,Management,2.46,0,0,79,B+,B+,B+,A,NG,NG,NG,B,B+,A,NG,1,9,2,8,3,2,4,2,8,4,3,4,Hum_Economist
STU_8355436,24-01-2023,Budhanilkantha,Male,Rural,Medium,Science_Physical,2.62,64,0,88,B+,B+,B+,A+,B+,B+,NG,A,NG,NG,NG,10,1,2,3,3,1,1,3,2,1,4,2,IT_Cloud_Engineer
STU_4092616,21-05-2023,Kathmandu Model,Male,Urban,Medium,Science_Physical,3.11,76,0,0,A,A,A,B+,A+,A,NG,A+,NG,NG,NG,9,1,3,4,2,1,3,4,3,1,10,4,IT_Game_Developer
STU_0677400,02-09-2023,Global College,Female,Urban,Medium,Science_Physical,3.95,98,0,73,A+,A+,A+,A+,A+,A+,NG,A+,NG,NG,NG,10,3,8,4,1,1,4,2,2,3,2,4,IT_UI_UX_Designer
STU_8941037,22-02-2023,St. Xaviers,Male,Rural,Low,Science_Bio,2.75,0,99,0,A,B+,A,A,B+,B+,A,NG,NG,NG,NG,2,3,3,1,3,9,2,4,1,3,1,3,Med_Health_Assistant_HA
STU_6605613,18-11-2023,Global College,Male,Rural,Low,Science_Physical,2.86,80,0,0,A,A,B+,A+,B+,B+,NG,A,NG,NG,NG,9,3,1,3,2,3,4,3,2,3,3,1,Eng_Computer_Engineer
STU_0175393,07-05-2023,Kathmandu Model,Female,Urban,Medium,Science_Bio,2.98,0,103,0,A,B,B+,B+,A,A,A+,NG,NG,NG,NG,1,2,1,4,3,10,4,3,1,3,1,4,Med_B_Pharmacy
STU_7686355,01-06-2023,SOS Hermann,Male,Rural,Low,Science_Physical,4,112,0,0,A,A+,A+,A+,A+,A+,NG,A+,NG,NG,NG,8,4,4,3,2,2,1,3,4,2,2,3,IT_CyberSecurity
STU_4559991,04-08-2023,BernHardt,Male,Urban,Low,Management,2.92,0,0,82,A,A,A+,A,NG,NG,NG,A,A+,A+,NG,1,1,2,8,3,4,1,1,3,2,3,4,Mgmt_BBA_Finance
STU_5029932,01-08-2023,Trinity,Male,Urban,Medium,Management,3.35,0,0,85,A+,A,A,A+,NG,NG,NG,A+,A+,A+,NG,3,4,2,10,2,1,4,1,3,4,4,4,Mgmt_Supply_Chain
STU_2352853,08-06-2023,St. Xaviers,Male,Rural,High,Management,3.15,0,0,75,B+,A,B,A+,NG,NG,NG,B+,A+,A+,NG,4,4,1,10,3,1,1,3,2,3,4,1,Mgmt_Supply_Chain
STU_0446377,07-01-2023,St. Xaviers,Female,Urban,High,Science_Physical,4,104,0,0,A+,A,A+,A+,A+,A,NG,A+,NG,NG,NG,2,1,1,1,1,1,2,10,3,2,2,2,Eng_Civil_Engineer
STU_5771172,16-01-2023,St. Xaviers,,Urban,Medium,Science_Bio,3.66,0,102,0,A+,A+,A,A+,A+,A+,A+,NG,NG,NG,NG,3,4,2,4,2,2,1,4,1,4,3,3,Med_Lab_Technician
STU_7504345,22-03-2023,Motherland,,Urban,Medium,Science_Bio,3.29,0,80,0,A+,A,A,A,A,A,A+,NG,NG,NG,NG,3,3,1,1,2,8,2,2,1,3,3,2,Med_BSc_Nursing
STU_7080039,19-01-2023,Kathmandu Model,Male,Urban,Medium,Humanities,3.06,0,0,0,A+,A,A,NG,NG,NG,NG,NG,NG,A,NG,3,2,1,3,1,2,2,3,10,4,4,10,Hum_Political_Scientist
STU_3472035,02-04-2023,Budhanilkantha,Female,Urban,Medium,Science_Bio,2.55,0,107,65,B,B,B+,B+,A,A,A,NG,NG,NG,NG,1,3,1,4,3,10,2,2,2,2,1,3,Med_MBBS_Doctor
STU_8730432,15-11-2023,Public High,Male,Urban,Medium,Science_Bio,3.27,0,96,0,A,A,A,A,A,A+,A+,NG,NG,NG,NG,2,3,3,3,4,9,1,3,3,4,4,3,Med_BDS_Dentist
STU_7571905,21-06-2023,Budhanilkantha,Male,Urban,High,Science_Physical,3.44,99,0,0,A+,A,A,A+,A,A+,NG,A+,NG,NG,NG,10,9,4,3,3,3,4,4,3,4,4,4,IT_AI_ML_Engineer
STU_5240970,24-09-2023,Global College,Male,Rural,High,Science_Bio,2.76,0,118,74,A,A,A,B+,A,A,B+,NG,NG,NG,NG,3,1,2,2,1,1,1,3,4,10,3,2,Mgmt_Hotel_Mgmt_BHM
STU_6350612,21-07-2023,Motherland,Male,Urban,High,Science_Bio,3.14,0,99,0,B+,B+,A,A,A,A+,A,NG,NG,NG,NG,2,2,4,2,3,9,3,2,3,3,1,4,Med_Health_Assistant_HA
STU_1711431,17-04-2023,Motherland,Male,Urban,Medium,Science_Physical,2.86,74,0,0,A,A,A,A,A,B+,NG,A,NG,NG,NG,3,2,3,9,4,2,3,2,1,2,1,3,Mgmt_Entrepreneur
STU_1686083,31-12-2023,St. Xaviers,Female,Rural,Medium,Science_Bio,3.26,0,87,80,B+,A,A,B+,A,A+,A+,NG,NG,NG,NG,2,3,1,1,2,9,4,3,2,2,3,3,Med_BDS_Dentist
STU_2904472,22-02-2023,Gandaki Boarding,Male,Urban,Medium,Science_Physical,3.09,119,0,0,B+,A+,A,A+,A+,A,NG,B+,NG,NG,NG,3,2,1,2,3,1,3,8,3,4,3,3,Eng_Civil_Engineer
STU_1836652,12-01-2023,St. Xaviers,Female,Rural,Medium,Science_Physical,2.96,51,0,69,A,A,A,B+,B+,A,NG,A,NG,NG,NG,8,1,9,1,2,3,4,2,2,3,1,4,IT_UI_UX_Designer
STU_0947434,20-04-2023,Motherland,Male,Rural,Medium,Science_Physical,2.44,75,0,0,B+,A,B+,A,A,B+,NG,B+,NG,NG,NG,9,2,2,4,4,2,1,2,4,2,1,3,Eng_Electronics_Comm
STU_6664840,12-03-2023,SOS Hermann,Male,Urban,Low,Management,3.52,0,0,96,A+,A,A,A,NG,NG,NG,A+,A+,A+,NG,3,1,4,3,2,3,1,2,2,10,1,4,Mgmt_Hotel_Mgmt_BHM
STU_9735495,19-05-2023,SOS Hermann,Female,Rural,High,Science_Physical,3.4,104,0,0,A+,A,A+,A+,A+,B+,NG,B+,NG,NG,NG,8,4,1,4,4,2,2,3,1,3,3,4,Eng_Electronics_Comm
STU_0957991,17-05-2023,Global College,Male,Urban,Low,Humanities,3.83,0,0,0,A,A,A,NG,NG,NG,NG,NG,NG,A+,NG,4,10,2,9,2,1,4,2,8,3,1,3,Med_Lab_Technician
STU_2373573,16-10-2023,BernHardt,Male,Rural,Medium,Science_Physical,3.75,109,0,0,A+,A+,A+,A+,A+,A,NG,A+,NG,NG,NG,10,2,4,1,1,1,1,2,2,3,1,2,Eng_Computer_Engineer
STU_4022509,08-03-2023,,Female,Urban,Low,Science_Bio,2.81,0,122,0,B+,A,A,B+,B+,B+,A,NG,NG,NG,NG,4,4,1,2,3,2,3,1,2,2,1,3,Med_Lab_Technician
STU_0171153,11-07-2023,St. Xaviers,Female,Urban,Medium,Management,3.26,0,0,92,A+,B+,A+,A,NG,NG,NG,A,A,A,NG,3,1,2,3,4,1,4,4,1,4,1,1,Mgmt_HR_Manager
STU_3119796,29-12-2023,Kathmandu Model,Male,Rural,Low,Humanities,3.07,0,0,0,B+,B+,A+,NG,NG,NG,NG,NG,NG,A+,NG,2,3,3,2,2,1,4,1,10,3,2,10,Hum_Political_Scientist
STU_3721075,17-01-2023,,Male,Rural,Low,Science_Physical,3.1,84,0,0,A,A,B+,A+,A+,B+,NG,A+,NG,NG,NG,10,2,2,2,3,2,4,3,3,4,3,1,Eng_Electronics_Comm
STU_9172918,29-12-2023,St. Xaviers,Male,Urban,Medium,Science_Bio,3.26,0,61,0,B+,A+,A,A,A,A+,A+,NG,NG,NG,NG,2,4,1,4,2,3,1,3,2,1,3,1,Med_Lab_Technician
STU_6377044,31-07-2023,Kathmandu Model,Female,Urban,Medium,Humanities,2.73,0,0,0,A+,A,A,NG,NG,NG,NG,NG,NG,A,NG,2,4,1,2,1,3,4,3,2,3,2,3,Hum_Social_Worker_BSW
STU_1486610,31-05-2023,Budhanilkantha,Female,Urban,Low,Science_Physical,2.79,128,0,0,A+,B+,B+,A+,B+,B+,NG,A+,NG,NG,NG,4,9,1,4,3,1,4,3,3,3,2,3,IT_Data_Scientist
STU_1099398,09-08-2023,Budhanilkantha,Male,Urban,High,Science_Physical,3.25,109,0,73,A,A,A,A+,A,A+,NG,A,NG,NG,NG,4,3,9,3,1,1,1,8,2,2,2,4,Eng_Architecture
STU_9459562,26-01-2023,St. Xaviers,Female,Rural,Medium,Management,2.54,0,0,81,A+,B+,A+,B+,NG,NG,NG,A,A,B+,NG,3,3,3,2,4,3,3,1,2,1,2,1,Eng_Electronics_Comm
STU_1342661,16-04-2023,Budhanilkantha,Female,Rural,Medium,Science_Physical,2.04,87,0,0,B,B,B,B+,B+,A,NG,B,NG,NG,NG,,1,9,3,2,2,2,8,1,2,2,1,Eng_Architecture
STU_7482633,09-07-2023,SOS Hermann,Female,Urban,Medium,Science_Physical,2.49,102,0,0,B+,B+,B+,A,A,A,NG,A,NG,NG,NG,9,1,3,4,1,1,3,2,2,4,3,3,Eng_Electronics_Comm
STU_2207603,31-07-2023,Trinity,Female,Rural,Low,Science_Bio,3.06,0,90,0,A,A,A+,B+,A,A+,A+,NG,NG,NG,NG,3,4,2,1,1,3,8,1,1,3,2,2,Agri_Forestry
STU_9695223,15-09-2023,Budhanilkantha,Female,Urban,Low,Science_Bio,3.45,0,82,0,B+,A+,A,A,A+,A+,A+,NG,NG,NG,NG,3,2,4,3,1,4,10,2,3,3,3,2,Agri_Scientist
STU_1998149,14-04-2023,SOS Hermann,Male,Urban,Low,Science_Physical,3.01,112,0,0,A,A,B+,A+,A+,A,NG,A+,NG,NG,NG,10,3,1,1,3,2,4,2,2,3,4,4,Eng_Computer_Engineer
STU_0558590,28-10-2023,BernHardt,Male,Rural,Medium,Science_Bio,2.42,0,87,0,B+,B+,A,B+,A,B+,B+,NG,NG,NG,NG,1,3,1,3,3,3,3,2,4,1,3,3,Hum_Psychologist
STU_9512534,02-12-2023,SOS Hermann,Female,Urban,Medium,Humanities,3,0,0,0,A+,A,A+,NG,NG,NG,NG,NG,NG,B+,NG,3,3,1,3,3,4,1,3,4,1,4,2,Hum_Social_Worker_BSW
STU_0216608,20-12-2023,Motherland,Female,Urban,Low,Science_Bio,3.33,0,114,55,B+,A,A,A,A,A+,A+,NG,NG,NG,NG,2,2,4,2,1,9,1,2,3,2,3,1,Med_BDS_Dentist
STU_3886923,14-06-2023,Gandaki Boarding,Male,Rural,Low,Science_Bio,3.52,0,97,0,A+,A,B+,A,A,A+,A+,NG,NG,NG,NG,2,4,2,2,4,10,4,4,3,3,2,1,Med_B_Pharmacy
STU_4944530,03-02-2023,Kathmandu Model,Male,Rural,Medium,Science_Bio,2.9,0,85,0,A,A+,A,A,A,A,A+,NG,NG,NG,NG,2,3,1,2,2,2,10,1,4,4,1,1,Med_Veterinary
STU_1820003,21-05-2023,Global College,Male,Urban,High,Management,3.48,0,0,95,A,A+,A,A+,NG,NG,NG,B+,A+,A+,NG,1,2,3,9,2,3,2,1,3,4,4,2,Mgmt_BBA_Finance
STU_2449453,19-12-2023,Public High,Male,Urban,Low,Science_Physical,2.13,69,0,0,B,B+,B,B,B+,A,NG,B+,NG,NG,NG,9,2,3,3,1,1,1,3,3,3,9,4,IT_Game_Developer
STU_8662407,31-08-2023,Budhanilkantha,Male,Rural,Medium,Science_Physical,2.98,100,0,0,A,A,A,A+,A,A,NG,A,NG,NG,NG,2,4,3,1,1,1,3,10,1,2,1,4,Mgmt_BBA_Finance
